"endtime","starttime","censored","model"
27708,9655,FALSE,21
27343,9078,FALSE,21
27901,9061,TRUE,21
23300,9876,FALSE,21
24300,9898,FALSE,21
27339,9074,FALSE,21
25720,8167,FALSE,21
27937,9088,TRUE,21
17583,9671,TRUE,21
27331,9062,FALSE,21
27182,9115,TRUE,21
28317,9658,TRUE,21
28740,9885,TRUE,21
13252,461,TRUE,14
18769,11189,FALSE,14
23253,11189,FALSE,14
32731,12206,TRUE,14
15355,12207,TRUE,14
9610,9,TRUE,14
13370,11415,FALSE,14
9702,10,TRUE,14
10397,9,FALSE,14
18469,6741,TRUE,14
17715,7356,FALSE,14
13782,12207,FALSE,14
14335,11190,TRUE,14
23303,11190,FALSE,14
19812,6732,FALSE,14
17236,5194,FALSE,14
23284,11188,FALSE,14
18956,11188,FALSE,14
20585,8853,TRUE,14
20591,7466,TRUE,14
18395,9476,FALSE,14
17577,7985,FALSE,14
17681,7922,FALSE,14
21313,8336,TRUE,14
21110,8011,TRUE,14
22745,7469,TRUE,14
20585,8853,FALSE,14
19731,7355,FALSE,14
19026,7921,TRUE,14
19026,7921,TRUE,14
14433,11189,TRUE,14
23289,11189,FALSE,14
23234,11188,TRUE,14
14335,11190,TRUE,14
23231,11187,TRUE,14
21975,9524,FALSE,14
21313,8336,TRUE,14
10498,10302,FALSE,14
21975,9523,FALSE,14
10764,9778,FALSE,14
11819,9778,FALSE,14
15069,9366,FALSE,14
21099,9347,TRUE,14
21808,9708,TRUE,14
21528,9586,TRUE,14
21527,9585,TRUE,14
17915,9387,FALSE,14
24737,9468,TRUE,14
18450,7210,TRUE,14
22817,9746,FALSE,14
22604,10326,TRUE,14
27715,9387,FALSE,14
25052,9387,FALSE,14
21317,8338,TRUE,14
24741,9470,TRUE,14
22773,10324,TRUE,14
15844,9337,FALSE,14
13566,8055,FALSE,14
17969,5723,TRUE,14
13910,4313,FALSE,14
23232,11188,TRUE,14
23233,11188,TRUE,14
12102,9,TRUE,14
18853,7484,TRUE,14
21106,8009,TRUE,14
20228,8856,TRUE,14
23106,9476,TRUE,14
19203,7468,FALSE,14
16520,4476,TRUE,14
18774,8843,FALSE,14
21769,8842,TRUE,14
19862,7484,FALSE,14
17550,8843,FALSE,14
21490,9116,TRUE,14
13947,11,TRUE,14
21107,8010,TRUE,14
23105,9476,TRUE,14
21769,8837,TRUE,14
17716,9219,TRUE,14
10665,9,TRUE,14
19004,7944,FALSE,14
17841,4930,TRUE,14
18028,6657,TRUE,14
9100,31,FALSE,14
28196,5723,TRUE,14
18726,6482,TRUE,14
16280,5557,FALSE,14
19265,4863,TRUE,14
16795,4851,TRUE,14
8018,7,FALSE,14
19261,4861,TRUE,14
15283,11,TRUE,14
21001,5723,TRUE,14
19434,7212,FALSE,14
12112,5011,FALSE,14
20582,8852,TRUE,14
21146,5878,TRUE,14
17087,6482,FALSE,14
6887,10,TRUE,14
11230,1852,FALSE,14
18941,5168,TRUE,14
18600,6966,FALSE,14
17078,7485,FALSE,14
17027,6966,FALSE,14
18459,6482,FALSE,14
18726,6483,FALSE,14
18601,6966,TRUE,14
20289,4851,TRUE,14
18222,5148,TRUE,14
21244,9367,TRUE,14
21101,9348,TRUE,14
21490,9116,TRUE,14
21695,9316,FALSE,14
19204,7468,FALSE,14
22505,10274,TRUE,14
23250,10270,FALSE,14
23745,10301,TRUE,14
16084,10301,FALSE,14
23294,10315,TRUE,14
18838,10324,FALSE,14
23413,10302,FALSE,14
22606,10326,TRUE,14
22773,10324,TRUE,14
22777,10325,TRUE,14
18765,9388,FALSE,14
22672,9598,FALSE,14
21101,9348,FALSE,14
22592,9337,TRUE,14
21099,9348,TRUE,14
21746,9370,FALSE,14
21028,9369,FALSE,14
21762,10275,FALSE,14
10156,9587,TRUE,14
18274,9777,TRUE,14
20017,9315,FALSE,14
21074,9367,FALSE,14
21744,9369,TRUE,14
22769,9695,TRUE,14
22506,10274,TRUE,14
13978,9541,FALSE,14
21695,9315,FALSE,14
21722,9388,FALSE,14
17885,9344,FALSE,14
20008,9708,FALSE,14
12508,9369,TRUE,14
22094,9534,FALSE,14
21745,9370,TRUE,14
19055,9366,FALSE,14
21695,9316,FALSE,14
18526,10324,FALSE,14
19028,7922,FALSE,14
17568,7467,FALSE,14
20401,8359,TRUE,14
14737,7468,FALSE,14
21769,8837,TRUE,14
21770,8837,TRUE,14
19005,7945,FALSE,14
20228,8856,TRUE,14
17470,7493,FALSE,14
22775,10324,TRUE,14
20202,10274,FALSE,14
19284,8037,TRUE,14
23249,10269,TRUE,14
22605,10326,TRUE,14
19862,7484,FALSE,14
16221,10324,FALSE,14
20402,8360,TRUE,14
18354,8833,FALSE,14
19777,8337,FALSE,14
18857,7484,TRUE,14
11994,8855,TRUE,14
15520,7484,FALSE,14
21315,8337,FALSE,14
19862,7484,FALSE,14
18856,7484,TRUE,14
16382,7494,FALSE,14
20585,8853,TRUE,14
18806,7484,FALSE,14
20075,9344,FALSE,14
19862,7484,TRUE,14
22598,9343,TRUE,14
19287,8037,FALSE,14
18853,7484,FALSE,14
18739,7493,TRUE,14
18735,7493,FALSE,14
19024,7921,FALSE,14
18857,7484,TRUE,14
17054,7483,FALSE,14
22747,7470,TRUE,14
20592,7466,TRUE,14
19028,7922,TRUE,14
19287,8037,TRUE,14
20224,8855,FALSE,14
9354,8833,FALSE,14
17484,7484,FALSE,14
14867,7494,TRUE,14
18585,7985,FALSE,14
19090,7985,FALSE,14
22597,9344,TRUE,14
8763,7469,FALSE,14
20585,8853,FALSE,14
17676,7484,FALSE,14
18745,7493,FALSE,14
19203,7468,TRUE,14
19578,8855,FALSE,14
22746,7469,TRUE,14
17403,2125,TRUE,14
21101,9348,FALSE,14
17756,9387,FALSE,14
17660,9388,FALSE,14
21780,8849,TRUE,14
19285,8036,FALSE,14
19861,7484,TRUE,14
8513,925,TRUE,14
22593,9337,FALSE,14
12513,9369,TRUE,14
21100,9347,TRUE,14
24738,9469,TRUE,14
22507,10274,TRUE,14
22596,9338,TRUE,14
21527,9587,FALSE,14
16991,10301,FALSE,14
18334,9366,FALSE,14
16287,9387,FALSE,14
19956,8850,FALSE,14
18270,9772,TRUE,14
22684,9610,FALSE,14
21742,9369,FALSE,14
22956,9468,FALSE,14
11965,9315,FALSE,14
18200,8010,FALSE,14
13445,7469,FALSE,14
18265,9768,TRUE,14
20935,9533,TRUE,14
18633,10265,FALSE,14
19166,7962,TRUE,14
17777,8855,FALSE,14
18599,6965,TRUE,14
18738,7493,TRUE,14
18739,7492,TRUE,14
18740,7493,FALSE,14
18739,7493,TRUE,14
18739,7493,TRUE,14
18733,7493,TRUE,14
18740,7493,FALSE,14
16478,9647,FALSE,14
15338,10325,FALSE,14
21526,9586,FALSE,14
22775,10324,TRUE,14
23252,10273,TRUE,14
10097,9529,TRUE,14
21692,9315,FALSE,14
21783,8851,TRUE,14
21384,9587,FALSE,14
17444,9387,FALSE,14
22607,10327,TRUE,14
23295,10315,TRUE,14
22508,10274,TRUE,14
21069,7992,TRUE,14
22506,10274,TRUE,14
20709,10326,FALSE,14
20678,10316,FALSE,14
22775,10324,TRUE,14
23409,10301,FALSE,14
23296,10315,TRUE,14
17173,10301,FALSE,14
22777,10325,TRUE,14
23747,10301,TRUE,14
22774,10324,TRUE,14
23297,10317,TRUE,14
20227,8856,TRUE,14
18644,7944,FALSE,14
20228,8856,TRUE,14
20400,8359,FALSE,14
20593,7466,FALSE,14
18368,8843,FALSE,14
23107,9477,TRUE,14
17676,7484,FALSE,14
20074,8842,FALSE,14
20228,8856,FALSE,14
16223,9477,FALSE,14
18059,4476,TRUE,14
22600,9344,TRUE,14
19912,8854,FALSE,14
23103,9476,TRUE,14
15259,8854,FALSE,14
12621,9476,TRUE,14
19860,7484,FALSE,14
21771,8838,TRUE,14
21605,9232,TRUE,14
19203,7468,TRUE,14
18272,9776,TRUE,14
14588,9366,FALSE,14
14372,9367,FALSE,14
22987,9599,FALSE,14
17391,8853,FALSE,14
20244,8004,FALSE,14
21695,9316,FALSE,14
20585,8853,TRUE,14
18684,7437,TRUE,14
18739,7493,FALSE,14
18738,7492,TRUE,14
18854,7484,TRUE,14
13345,7467,FALSE,14
18734,7493,TRUE,14
22746,7469,TRUE,14
20582,8852,TRUE,14
12646,7494,FALSE,14
19863,7485,TRUE,14
18064,7484,FALSE,14
14267,7922,FALSE,14
18855,7483,FALSE,14
20225,8855,TRUE,14
20590,7466,TRUE,14
18854,7484,TRUE,14
18856,7484,TRUE,14
19026,7921,FALSE,14
19285,8037,TRUE,14
10617,7469,TRUE,14
20585,8853,TRUE,14
18739,7492,TRUE,14
21767,8836,TRUE,14
13830,7485,FALSE,14
20772,7469,FALSE,14
17767,9345,FALSE,14
11217,9343,FALSE,14
18855,7483,FALSE,14
18853,7484,TRUE,14
20582,8852,TRUE,14
15093,7492,FALSE,14
19088,7984,FALSE,14
18855,7485,TRUE,14
29693,9476,TRUE,14
20225,8855,FALSE,14
22746,7469,TRUE,14
12145,8010,FALSE,14
10623,7484,TRUE,14
19861,7484,FALSE,14
18772,7469,FALSE,14
20582,8852,TRUE,14
22596,9338,FALSE,14
18875,8850,FALSE,14
19202,7468,TRUE,14
19203,7468,FALSE,14
21766,8834,TRUE,14
21770,8837,TRUE,14
21769,8837,TRUE,14
21769,8842,TRUE,14
21770,8837,TRUE,14
19205,7469,TRUE,14
21763,8832,TRUE,14
21766,8836,TRUE,14
19200,7467,FALSE,14
17395,8359,FALSE,14
21771,8838,TRUE,14
19286,8036,TRUE,14
19863,7485,TRUE,14
20228,8856,TRUE,14
20401,8359,TRUE,14
20585,8853,FALSE,14
23102,9476,TRUE,14
20585,8853,TRUE,14
20228,8856,TRUE,14
21768,8836,TRUE,14
14853,7493,FALSE,14
18735,7493,TRUE,14
20290,9476,FALSE,14
22590,9337,TRUE,14
19284,8036,TRUE,14
20590,7466,TRUE,14
18855,7483,TRUE,14
19287,8037,TRUE,14
21106,8010,TRUE,14
18854,7484,TRUE,14
17732,8856,FALSE,14
18856,7484,TRUE,14
16007,7468,FALSE,14
19467,9337,FALSE,14
20400,8358,TRUE,14
21769,8842,FALSE,14
19146,8855,FALSE,14
12486,9343,TRUE,14
23102,9476,TRUE,14
18739,7493,TRUE,14
20225,8854,TRUE,14
22747,7469,TRUE,14
18857,7484,FALSE,14
20590,7466,TRUE,14
22746,7469,TRUE,14
14002,7984,FALSE,14
19026,7922,TRUE,14
18856,7485,TRUE,14
14368,8853,FALSE,14
20226,8855,TRUE,14
18855,7485,TRUE,14
18740,7493,FALSE,14
17270,8853,FALSE,14
17436,7484,FALSE,14
9140,7484,FALSE,14
19863,7485,TRUE,14
19863,7485,FALSE,14
19284,8036,TRUE,14
20585,8853,TRUE,14
18856,7483,TRUE,14
18855,7483,TRUE,14
18855,7485,FALSE,14
21313,8336,TRUE,14
20590,7466,TRUE,14
19024,7921,FALSE,14
18738,7493,FALSE,14
18854,7484,TRUE,14
18854,7484,TRUE,14
17004,7484,FALSE,14
18858,7484,TRUE,14
19027,7922,TRUE,14
19028,7922,FALSE,14
15185,7484,FALSE,14
15212,7493,FALSE,14
21316,8338,TRUE,14
18095,7467,FALSE,14
19026,7921,FALSE,14
17985,7483,FALSE,14
18739,7493,TRUE,14
11500,8382,TRUE,14
18740,7493,TRUE,14
15300,7469,FALSE,14
19315,7942,FALSE,14
21637,7864,TRUE,14
19287,8038,TRUE,14
19285,8037,TRUE,14
21635,7863,TRUE,14
20257,8357,FALSE,14
19006,7946,TRUE,14
20403,8360,TRUE,14
20593,7467,TRUE,14
17878,8356,FALSE,14
21792,8355,TRUE,14
18859,7485,TRUE,14
19381,8355,FALSE,14
19019,7960,FALSE,14
21779,8343,TRUE,14
21790,8355,TRUE,14
15381,6484,FALSE,14
18520,8002,FALSE,14
14357,8002,FALSE,14
21106,8010,TRUE,14
21633,7864,TRUE,14
20243,8002,FALSE,14
13324,7942,FALSE,14
21794,8356,TRUE,14
20400,8359,TRUE,14
19862,7485,FALSE,14
20582,8852,TRUE,14
18741,7493,FALSE,14
21639,7864,TRUE,14
20242,8001,TRUE,14
21793,8356,FALSE,14
18858,7484,FALSE,14
20239,8001,TRUE,14
19252,7880,FALSE,14
18855,7483,TRUE,14
21111,8011,TRUE,14
21795,8357,TRUE,14
20240,8001,TRUE,14
20243,8003,TRUE,14
9359,8357,FALSE,14
20589,7465,FALSE,14
21794,8356,TRUE,14
19242,8035,TRUE,14
21793,8356,FALSE,14
19028,7922,TRUE,14
19205,7469,FALSE,14
17858,7468,FALSE,14
20402,8360,TRUE,14
19021,7961,FALSE,14
21779,8849,FALSE,14
22598,9343,FALSE,14
20228,8856,TRUE,14
16519,4476,TRUE,14
19531,9477,FALSE,14
20227,8856,TRUE,14
20401,8359,TRUE,14
18737,7493,FALSE,14
14184,8836,FALSE,14
21779,8848,TRUE,14
21764,8833,TRUE,14
22599,9343,TRUE,14
21743,9369,TRUE,14
20225,8855,TRUE,14
18857,7484,TRUE,14
20592,7466,TRUE,14
19315,7942,TRUE,14
19811,8003,FALSE,14
8201,8002,FALSE,14
18377,7942,FALSE,14
20593,7466,TRUE,14
14587,7484,FALSE,14
21764,8834,FALSE,14
20400,8359,TRUE,14
21769,8838,TRUE,14
19203,7468,TRUE,14
21769,8836,TRUE,14
20377,8360,TRUE,14
21770,8843,TRUE,14
11995,8856,TRUE,14
15216,9338,FALSE,14
23103,9476,TRUE,14
22589,9337,TRUE,14
18539,9476,FALSE,14
20226,8855,TRUE,14
20227,8856,FALSE,14
19028,7922,TRUE,14
22744,7469,TRUE,14
23107,9477,TRUE,14
18425,9476,FALSE,14
20228,8856,TRUE,14
21107,8010,TRUE,14
20398,8359,FALSE,14
19203,7469,FALSE,14
18739,7493,FALSE,14
22600,9344,TRUE,14
21771,8843,TRUE,14
15367,9344,FALSE,14
23107,9477,TRUE,14
21767,8834,TRUE,14
20242,8003,TRUE,14
21636,7863,TRUE,14
19197,8036,TRUE,14
21639,7865,TRUE,14
18320,7945,FALSE,14
22597,9338,TRUE,14
19860,7483,FALSE,14
21764,8833,TRUE,14
21490,9117,FALSE,14
18210,7484,FALSE,14
21108,8010,TRUE,14
18740,7493,TRUE,14
8767,8011,FALSE,14
21317,8338,TRUE,14
16342,7897,FALSE,14
16406,8034,FALSE,14
19242,8035,TRUE,14
21638,7864,TRUE,14
16208,8010,FALSE,14
21313,8337,TRUE,14
16103,8356,FALSE,14
19241,8035,TRUE,14
19007,7946,FALSE,14
22240,9476,FALSE,14
21314,8336,TRUE,14
20585,8853,TRUE,14
21763,8832,TRUE,14
10571,7485,TRUE,14
22593,9338,FALSE,14
22594,9337,TRUE,14
21770,8837,TRUE,14
20585,8853,TRUE,14
22600,9343,TRUE,14
18742,7494,FALSE,14
18739,7493,FALSE,14
21107,8010,TRUE,14
21314,8337,TRUE,14
20585,8853,FALSE,14
19286,8037,TRUE,14
20592,7466,TRUE,14
18853,7484,FALSE,14
9126,7469,FALSE,14
20585,8853,FALSE,14
18738,7493,TRUE,14
15380,8855,FALSE,14
18855,7485,TRUE,14
22748,7470,TRUE,14
18741,7493,FALSE,14
13073,9,TRUE,14
21764,8833,FALSE,14
18684,7468,FALSE,14
22599,9343,TRUE,14
20225,8855,FALSE,14
17194,9476,FALSE,14
21770,8843,TRUE,14
21490,9116,FALSE,14
22555,9298,TRUE,14
19019,7960,FALSE,14
19809,8849,FALSE,14
12621,9475,TRUE,14
20225,8855,FALSE,14
20143,8854,FALSE,14
9652,8836,FALSE,14
17777,8855,FALSE,14
21766,8834,TRUE,14
20402,8360,FALSE,14
21109,8011,FALSE,14
21110,8011,TRUE,14
21766,8833,TRUE,14
17278,8359,FALSE,14
21764,8833,TRUE,14
20228,8856,TRUE,14
23107,9477,TRUE,14
15519,7484,FALSE,14
20226,8855,FALSE,14
21229,9476,FALSE,14
8490,7943,FALSE,14
22594,9337,TRUE,14
19203,7468,TRUE,14
20402,8360,TRUE,14
21773,8841,TRUE,14
19572,8852,FALSE,14
21769,8842,FALSE,14
18357,8836,FALSE,14
20226,8855,TRUE,14
21770,8842,TRUE,14
21768,8837,TRUE,14
20226,8855,FALSE,14
23103,9476,TRUE,14
20401,8359,TRUE,14
15497,8855,FALSE,14
17278,8359,FALSE,14
18394,9476,FALSE,14
15195,9476,FALSE,14
23104,9476,FALSE,14
21770,8842,FALSE,14
14084,7922,FALSE,14
19203,7468,FALSE,14
17778,7943,FALSE,14
21765,8834,TRUE,14
21768,8837,TRUE,14
19145,8854,FALSE,14
23107,9477,TRUE,14
20188,8835,FALSE,14
23108,9477,FALSE,14
22591,9337,FALSE,14
22192,9476,FALSE,14
21766,8834,TRUE,14
19005,7944,FALSE,14
19706,8843,FALSE,14
22599,9343,TRUE,14
20226,8855,TRUE,14
21750,8837,TRUE,14
21768,8837,TRUE,14
17719,9343,FALSE,14
12488,9345,TRUE,14
12492,9476,TRUE,14
20593,7467,TRUE,14
15685,8034,FALSE,14
20226,8855,FALSE,14
21783,8851,TRUE,14
21770,8842,TRUE,14
19070,9477,FALSE,14
14843,9343,FALSE,14
19204,7468,FALSE,14
11071,9476,FALSE,14
15984,9476,FALSE,14
18860,8856,FALSE,14
19006,7946,TRUE,14
18230,9477,FALSE,14
20226,8855,FALSE,14
20227,8856,TRUE,14
19706,8843,FALSE,14
21767,8836,TRUE,14
20399,8358,TRUE,14
19001,7943,FALSE,14
16462,8358,FALSE,14
19834,8849,FALSE,14
18442,9476,FALSE,14
21768,8842,FALSE,14
20583,8852,FALSE,14
18017,7943,FALSE,14
18224,9476,FALSE,14
16207,9476,FALSE,14
21766,8835,TRUE,14
19201,7467,TRUE,14
19025,7921,FALSE,14
21767,8842,TRUE,14
19375,8341,FALSE,14
19318,7943,TRUE,14
21793,8357,TRUE,14
13358,8356,FALSE,14
21793,8357,TRUE,14
19314,7942,FALSE,14
20401,8359,TRUE,14
21111,8011,TRUE,14
21792,8356,TRUE,14
21640,7865,FALSE,14
20401,8359,FALSE,14
17762,6438,FALSE,14
17809,6482,FALSE,14
16101,6966,FALSE,14
13281,7921,FALSE,14
23106,9477,TRUE,14
22384,9476,FALSE,14
18539,9476,FALSE,14
18034,9476,FALSE,14
18034,9476,FALSE,14
23106,9477,TRUE,14
16218,9476,FALSE,14
19193,8855,FALSE,14
13583,6483,FALSE,14
18858,7484,FALSE,14
19240,8034,TRUE,14
19028,7922,FALSE,14
16270,7946,FALSE,14
19241,8035,TRUE,14
18857,7484,FALSE,14
19253,7880,TRUE,14
9475,7994,FALSE,14
21073,7993,FALSE,14
21111,8012,FALSE,14
18857,7484,TRUE,14
19240,8034,FALSE,14
21069,7992,FALSE,14
21789,8355,TRUE,14
20473,7466,FALSE,14
20124,7466,FALSE,14
21792,7469,FALSE,14
21631,7863,FALSE,14
20591,7466,FALSE,14
18856,7483,TRUE,14
19007,7946,FALSE,14
20594,7467,TRUE,14
19315,7943,FALSE,14
20591,7466,TRUE,14
18858,7484,TRUE,14
18858,7484,FALSE,14
15646,7484,FALSE,14
19005,7944,TRUE,14
19002,7943,TRUE,14
20589,7465,TRUE,14
21633,7864,TRUE,14
12670,7466,FALSE,14
20400,8359,TRUE,14
19862,7484,TRUE,14
19007,7946,FALSE,14
18740,7493,TRUE,14
18855,7485,TRUE,14
14719,7493,FALSE,14
19287,8037,TRUE,14
15712,8852,FALSE,14
17845,8037,FALSE,14
19026,7921,FALSE,14
21107,8009,TRUE,14
22748,7470,TRUE,14
21106,8010,TRUE,14
18739,7493,FALSE,14
18854,7483,FALSE,14
19862,7484,TRUE,14
22746,7470,TRUE,14
22746,7469,TRUE,14
21314,8337,TRUE,14
21107,8010,FALSE,14
19861,7484,TRUE,14
19862,7484,TRUE,14
18293,7865,FALSE,14
19641,7469,FALSE,14
18855,7484,TRUE,14
21639,7865,TRUE,14
21692,8355,TRUE,14
18854,7484,TRUE,14
15959,7065,FALSE,14
21109,8011,TRUE,14
19285,8036,TRUE,14
19025,7921,FALSE,14
18740,7494,FALSE,14
17582,7484,FALSE,14
21795,8356,TRUE,14
19239,8033,TRUE,14
10623,7484,TRUE,14
21316,8338,TRUE,14
19860,7484,TRUE,14
19007,7946,FALSE,14
19392,8356,FALSE,14
15127,2675,TRUE,14
20404,8360,TRUE,14
18739,7492,TRUE,14
19243,8035,TRUE,14
18689,8035,FALSE,14
21070,7992,TRUE,14
19004,7945,TRUE,14
16979,8036,FALSE,14
20241,8001,FALSE,14
19283,8036,TRUE,14
13815,7484,FALSE,14
21313,8336,TRUE,14
18684,7985,FALSE,14
18854,7484,TRUE,14
21637,7864,TRUE,14
20238,8000,TRUE,14
12833,7484,FALSE,14
13084,7879,FALSE,14
18856,7483,FALSE,14
19582,6484,FALSE,14
21643,7865,FALSE,14
19284,8036,TRUE,14
19001,7943,FALSE,14
20241,8002,TRUE,14
18854,7484,TRUE,14
21635,7864,TRUE,14
16707,7468,FALSE,14
10450,7469,TRUE,14
18694,8336,FALSE,14
21312,8336,TRUE,14
20582,8852,FALSE,14
21106,8010,TRUE,14
19025,7921,FALSE,14
18694,7493,TRUE,14
19240,8034,FALSE,14
21314,8337,TRUE,14
15499,7921,FALSE,14
19025,7921,TRUE,14
21107,8010,TRUE,14
21107,8010,TRUE,14
21107,8010,TRUE,14
19025,7921,FALSE,14
15758,7483,FALSE,14
20582,8852,TRUE,14
19090,8010,FALSE,14
18743,7493,FALSE,14
18855,7483,TRUE,14
21107,8010,TRUE,14
21107,8010,FALSE,14
21315,8337,FALSE,14
19284,8036,TRUE,14
18858,7484,TRUE,14
20589,7465,TRUE,14
21133,8037,TRUE,14
14094,2841,FALSE,14
21316,8337,TRUE,14
21313,8336,TRUE,14
17559,8853,FALSE,14
21315,8337,TRUE,14
18854,7484,TRUE,14
18599,6966,FALSE,14
18365,6490,TRUE,14
21733,6484,TRUE,14
15415,1975,FALSE,14
19333,6542,TRUE,14
18598,6965,TRUE,14
11719,658,TRUE,14
18362,6489,TRUE,14
11311,6485,FALSE,14
19333,6542,TRUE,14
18723,6482,TRUE,14
17026,6444,FALSE,14
17235,6472,FALSE,14
18364,6490,TRUE,14
15186,6482,FALSE,14
7466,6481,FALSE,14
17236,6472,TRUE,14
19582,6484,TRUE,14
18637,7003,FALSE,14
18634,7001,FALSE,14
18360,6488,TRUE,14
18362,6490,FALSE,14
16349,6470,FALSE,14
8197,6541,FALSE,14
17236,6472,TRUE,14
18637,7003,FALSE,14
18360,6488,TRUE,14
17709,6965,FALSE,14
18599,6965,TRUE,14
17314,6545,FALSE,14
22155,177,TRUE,14
18360,6488,FALSE,14
17233,6471,TRUE,14
21736,6484,TRUE,14
19329,6541,TRUE,14
19583,6483,TRUE,14
19816,6523,TRUE,14
18421,4019,TRUE,14
16254,4716,FALSE,14
19813,6522,FALSE,14
10638,12,TRUE,14
23060,5809,TRUE,14
18079,5172,TRUE,14
21467,5812,FALSE,14
28753,6280,TRUE,14
14939,2998,TRUE,14
16522,4477,TRUE,14
23361,5733,FALSE,14
27660,5809,TRUE,14
18510,5700,TRUE,14
19281,6349,TRUE,14
20808,5029,FALSE,14
19419,6154,FALSE,14
17842,5030,TRUE,14
19614,6155,TRUE,14
17243,5028,FALSE,14
28760,6281,TRUE,14
26333,5849,TRUE,14
28759,6281,TRUE,14
17969,2697,TRUE,14
21714,5879,TRUE,14
28760,6281,TRUE,14
25466,6281,FALSE,14
18752,6302,FALSE,14
21145,5878,TRUE,14
13928,1688,TRUE,14
17118,4187,TRUE,14
11885,4523,FALSE,14
20057,6303,TRUE,14
17978,5068,TRUE,14
19982,6304,TRUE,14
26266,5781,TRUE,14
21544,6300,TRUE,14
18610,5797,TRUE,14
18729,5144,TRUE,14
18225,5147,FALSE,14
26265,5781,TRUE,14
19474,6372,TRUE,14
19760,6298,TRUE,14
20060,6304,TRUE,14
26266,5781,TRUE,14
20057,6303,TRUE,14
20059,6304,TRUE,14
17976,5067,TRUE,14
17856,4945,FALSE,14
17976,5065,TRUE,14
26702,6150,TRUE,14
21149,5879,TRUE,14
20060,6304,TRUE,14
19475,6372,TRUE,14
20059,6303,TRUE,14
18727,5143,TRUE,14
19756,6296,TRUE,14
21147,5878,TRUE,14
19759,6297,TRUE,14
20060,6304,TRUE,14
20852,3699,TRUE,14
17845,4933,TRUE,14
23252,5815,TRUE,14
25535,5879,TRUE,14
26333,5850,TRUE,14
19760,6297,TRUE,14
26693,6150,TRUE,14
18243,6300,FALSE,14
21037,5764,TRUE,14
21003,5736,TRUE,14
21543,6300,TRUE,14
26694,6150,TRUE,14
19760,6297,TRUE,14
9435,6298,TRUE,14
17029,2112,FALSE,14
23253,5815,TRUE,14
19333,4932,TRUE,14
17381,5144,FALSE,14
28760,6282,TRUE,14
23253,5815,TRUE,14
19334,4932,TRUE,14
19739,6302,TRUE,14
19739,6302,TRUE,14
19738,6302,TRUE,14
28759,6281,TRUE,14
28759,6281,TRUE,14
18156,4862,FALSE,14
1892,9,FALSE,14
9997,13,TRUE,14
18080,5173,TRUE,14
23250,5814,TRUE,14
26700,6149,TRUE,14
26702,6150,TRUE,14
24421,6150,FALSE,14
21004,5736,TRUE,14
21543,6298,TRUE,14
19738,6302,TRUE,14
21081,5810,TRUE,14
22185,6300,TRUE,14
25381,5734,TRUE,14
28419,6441,TRUE,14
21542,6300,TRUE,14
19474,6372,TRUE,14
19475,6373,TRUE,14
18228,5149,TRUE,14
21542,6300,TRUE,14
26334,5850,TRUE,14
23249,5814,TRUE,14
21539,6299,TRUE,14
11875,6304,FALSE,14
19760,6297,TRUE,14
20060,6304,TRUE,14
20059,6304,TRUE,14
26701,6149,TRUE,14
18729,5144,TRUE,14
19735,6301,TRUE,14
16658,6300,FALSE,14
19263,4862,TRUE,14
18472,6742,TRUE,14
17008,6742,FALSE,14
20851,3699,TRUE,14
26265,5781,TRUE,14
13882,1640,TRUE,14
18222,5147,FALSE,14
21284,10,TRUE,14
20854,3700,TRUE,14
21033,5763,TRUE,14
18730,5144,TRUE,14
13211,969,TRUE,14
19472,6371,TRUE,14
17328,6297,FALSE,14
26695,6150,TRUE,14
15437,6441,FALSE,14
22952,5762,TRUE,14
21543,6298,TRUE,14
17423,1140,TRUE,14
21077,5809,TRUE,14
28412,6440,TRUE,14
28418,6444,TRUE,14
7168,5809,FALSE,14
28420,6441,TRUE,14
19734,6300,TRUE,14
24407,6148,FALSE,14
10106,1353,TRUE,14
19470,6371,TRUE,14
23248,5814,TRUE,14
22547,5735,TRUE,14
17972,5063,TRUE,14
25160,6148,FALSE,14
19471,6371,TRUE,14
19757,6296,TRUE,14
17264,1980,TRUE,14
19263,4862,TRUE,14
18470,6741,FALSE,14
10914,10,TRUE,14
19264,4862,TRUE,14
18472,6742,TRUE,14
19263,4862,TRUE,14
18472,6742,TRUE,14
7987,7002,FALSE,14
25820,5764,TRUE,14
19266,4863,TRUE,14
21006,5737,TRUE,14
22094,5812,TRUE,14
21077,5809,TRUE,14
15076,5147,FALSE,14
27656,5813,TRUE,14
15724,6349,FALSE,14
21000,5733,TRUE,14
21031,5763,TRUE,14
23253,5815,TRUE,14
21033,5764,TRUE,14
17943,6742,FALSE,14
18401,6672,FALSE,14
16454,5733,FALSE,14
10568,5149,FALSE,14
20852,3699,TRUE,14
18078,5172,TRUE,14
19481,3699,FALSE,14
18079,5172,FALSE,14
18047,5142,TRUE,14
18726,5143,TRUE,14
19073,3699,FALSE,14
20849,3698,TRUE,14
18727,5143,TRUE,14
18081,5173,TRUE,14
18226,5149,TRUE,14
18221,5146,TRUE,14
20852,3700,TRUE,14
18224,5148,TRUE,14
18727,5143,TRUE,14
18078,5172,TRUE,14
18082,5173,TRUE,14
18082,5173,TRUE,14
21148,5879,TRUE,14
23252,5815,TRUE,14
18728,5144,TRUE,14
21149,5879,TRUE,14
